,run,subid,charName,country,age,gender,englishNative,ethnicity,education,religionChild,religionNow,job,comments,trialNum,bgColor,capacity,capWording,hoverTime,rt,response,responseNum,country_selfrep
733,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,13,#ead1ec,depth,sense whether something is close by or far away,0,7718,3,3,USA
734,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,14,#d0e0c8,free_will,decide what to do,0,2823,6,6,USA
735,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,15,#64f8f4,recognizing,recognize somebody else,0,3051,6,6,USA
736,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,16,#f3c5fa,conscious,be aware of things,0,4397,2,2,USA
737,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,17,#97eca5,depressed,feel sad,0,2012,0,0,USA
738,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,18,#e3df8e,sounds,hear sounds,0,2460,6,6,USA
739,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,19,#c3e5b5,joy,feel joy,0,2042,0,0,USA
740,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,20,#bce98d,computations,do math,0,2050,6,6,USA
741,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,21,#79e3f9,goal,have goals -- like when you're working hard to do something or make something happen,0,7453,3,3,USA
742,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,22,#cde8e2,personality,have a personality -- like when someone is shy and somebody else is silly,0,5155,0,0,USA
743,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,23,#f2cdb9,calm,feel calm,0,6356,0,0,USA
744,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,24,#e3d3af,communicating,communicate with somebody else,0,3374,5,5,USA
745,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,25,#fddbd0,morality,know what's nice and what's mean,0,4193,2,2,USA
746,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,26,#dee7bc,nauseated,feel sick -- like when you feel like you might throw up,0,5028,0,0,USA
747,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,27,#3eeaef,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,4117,0,0,USA
748,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,28,#a9f2ce,temperature,sense temperatures,0,9027,6,6,USA
749,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,29,#b4dbe7,self_aware,be aware of itself,0,2802,0,0,USA
750,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,30,#fde096,happy,feel happy,0,1282,0,0,USA
751,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,31,#94ebda,embarrassed,feel embarrassed,0,1404,0,0,USA
752,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,32,#bfd6fa,seeing,see things,0,2804,5,5,USA
753,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,33,#d2dcee,disrespected,get hurt feelings,0,1891,0,0,USA
754,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,34,#a7dcf9,pride,feel proud,0,1660,0,0,USA
755,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,35,#9be4c0,safe,feel safe,0,3885,0,0,USA
756,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,36,#8cf2c3,reasoning,figure out how to do things,0,3071,6,6,USA
757,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,37,#d0d9ae,odors,smell things,0,2015,0,0,USA
758,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,38,#d5d0fa,pain,feel pain,0,2589,0,0,USA
759,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,39,#cae5a1,guilt,feel guilty,0,2247,0,0,USA
760,us_run_02b,us_run_02b_17,robot,us,35,male,yes_only,black,college_bachDegree,christianity_catholic,christianity_catholic,Marketing Manager,None.,40,#f0d9a2,beliefs,have beliefs -- like when you think something is true,0,3771,0,0,USA
761,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,1,#9be4c0,sounds,hear sounds,763,7463,6,6,United States of America
762,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,2,#a9e7e4,emo_recog,understand how somebody else is feeling,0,4087,5,5,United States of America
763,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,3,#dedfa2,joy,feel joy,0,1349,5,5,United States of America
764,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,4,#b4dbe7,self_aware,be aware of itself,0,2117,6,6,United States of America
765,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,5,#d2dcee,pleasure,feel pleasure -- like when something feels really good,0,4142,4,4,United States of America
766,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,6,#ead1ec,recognizing,recognize somebody else,0,1573,6,6,United States of America
767,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,7,#f3d0d9,reasoning,figure out how to do things,0,1475,6,6,United States of America
768,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,8,#3eeaef,desires,have desires -- like when you really want something,0,2090,4,4,United States of America
769,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,9,#d0e0c8,fear,feel scared,0,2323,5,5,United States of America
770,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,10,#cae5a1,temperature,sense temperatures,0,1185,6,6,United States of America
771,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,11,#f2e1bc,guilt,feel guilty,0,1901,3,3,United States of America
772,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,12,#fddbd0,morality,know what's nice and what's mean,0,1614,6,6,United States of America
773,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,13,#f3c5fa,disrespected,get hurt feelings,0,1519,5,5,United States of America
774,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,14,#e3d3af,safe,feel safe,0,1106,6,6,United States of America
775,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,15,#e3df8e,communicating,communicate with somebody else,0,1042,6,6,United States of America
776,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,16,#e3dbc8,tired,feel tired,0,2113,0,0,United States of America
777,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,17,#a9f2ce,free_will,decide what to do,0,1062,6,6,United States of America
778,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,18,#97eca5,embarrassed,feel embarrassed,0,2351,3,3,United States of America
779,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,19,#bae6c8,thoughts,have thoughts,0,1123,6,6,United States of America
780,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,20,#b5eaa1,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,3833,4,4,United States of America
781,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,21,#d1e48e,happy,feel happy,0,1660,6,6,United States of America
782,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,22,#a7dcf9,love,feel love,0,1490,6,6,United States of America
783,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,23,#c2e9f5,odors,smell things,0,1615,6,6,United States of America
784,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,24,#f2cdb9,calm,feel calm,0,898,6,6,United States of America
785,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,25,#fdcc93,seeing,see things,0,877,6,6,United States of America
786,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,26,#fde096,nauseated,feel sick -- like when you feel like you might throw up,0,2635,4,4,United States of America
787,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,27,#d0d9ae,depressed,feel sad,0,2347,4,4,United States of America
788,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,28,#5ef2da,goal,have goals -- like when you're working hard to do something or make something happen,0,1693,6,6,United States of America
789,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,29,#8cf2c3,intentions,make plans,0,833,6,6,United States of America
790,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,30,#cde8e2,computations,do math,0,768,6,6,United States of America
791,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,31,#79e3f9,hungry,get hungry,0,766,6,6,United States of America
792,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,32,#f0d9a2,conscious,be aware of things,0,919,6,6,United States of America
793,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,33,#aceab4,remembering,remember things,0,937,6,6,United States of America
794,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,34,#d5d0fa,angry,get angry,0,1083,6,6,United States of America
795,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,35,#84eced,beliefs,have beliefs -- like when you think something is true,0,1596,6,6,United States of America
796,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,36,#dee7bc,pride,feel proud,0,873,6,6,United States of America
797,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,37,#64f8f4,choices,make choices,0,821,6,6,United States of America
798,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,38,#c3e5b5,pain,feel pain,0,839,6,6,United States of America
799,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,39,#f0d27e,personality,have a personality -- like when someone is shy and somebody else is silly,0,1468,6,6,United States of America
800,us_run_02b,us_run_02b_18,robot,us,20,male,yes_multiple,asian_southAsian,college_some,christianity_catholic,christianity_catholic,Student,No comments.,40,#bfd6fa,depth,sense whether something is close by or far away,0,2834,6,6,United States of America
801,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,1,#fdcc93,calm,feel calm,2181,5845,0,0,USA
802,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,2,#d2dcee,pride,feel proud,0,1959,0,0,USA
803,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,3,#d1e48e,guilt,feel guilty,0,2124,0,0,USA
804,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,4,#b4dbe7,seeing,see things,0,5516,6,6,USA
805,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,5,#f2cdb9,pleasure,feel pleasure -- like when something feels really good,0,2136,0,0,USA
806,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,6,#fde096,nauseated,feel sick -- like when you feel like you might throw up,0,1542,0,0,USA
807,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,7,#8cf2c3,emo_recog,understand how somebody else is feeling,0,3871,3,3,USA
808,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,8,#f2e1bc,computations,do math,0,2169,6,6,USA
809,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,9,#bae6c8,depth,sense whether something is close by or far away,0,2151,6,6,USA
810,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,10,#fddbd0,goal,have goals -- like when you're working hard to do something or make something happen,0,4307,1,1,USA
811,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,11,#dedfa2,recognizing,recognize somebody else,0,1836,5,5,USA
812,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,12,#ead1ec,self_aware,be aware of itself,0,3633,4,4,USA
813,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,13,#d0e0c8,beliefs,have beliefs -- like when you think something is true,0,10682,2,2,USA
814,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,14,#a7dcf9,depressed,feel sad,0,1726,0,0,USA
815,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,15,#cde8e2,reasoning,figure out how to do things,0,2139,6,6,USA
816,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,16,#c3e5b5,fear,feel scared,0,1829,0,0,USA
817,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,17,#f3d0d9,joy,feel joy,0,980,0,0,USA
818,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,18,#f0d9a2,sounds,hear sounds,0,2449,6,6,USA
819,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,19,#e3df8e,temperature,sense temperatures,0,1377,6,6,USA
820,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,20,#a9e7e4,odors,smell things,0,3528,6,6,USA
821,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,21,#e3d3af,intentions,make plans,0,3781,6,6,USA
822,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,22,#64f8f4,free_will,decide what to do,0,1472,6,6,USA
823,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,23,#c2e9f5,morality,know what's nice and what's mean,0,2171,6,6,USA
824,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,24,#d5d0fa,pain,feel pain,0,1771,0,0,USA
825,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,25,#a9f2ce,remembering,remember things,0,1835,6,6,USA
826,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,26,#9be4c0,disrespected,get hurt feelings,0,1716,0,0,USA
827,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,27,#bfd6fa,choices,make choices,0,1462,6,6,USA
828,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,28,#cae5a1,personality,have a personality -- like when someone is shy and somebody else is silly,0,2648,0,0,USA
829,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,29,#d0d9ae,love,feel love,0,1685,0,0,USA
830,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,30,#3eeaef,conscious,be aware of things,0,1971,6,6,USA
831,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,31,#5ef2da,angry,get angry,0,1984,0,0,USA
832,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,32,#dee7bc,embarrassed,feel embarrassed,0,893,0,0,USA
833,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,33,#aceab4,hungry,get hungry,0,917,0,0,USA
834,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,34,#94ebda,happy,feel happy,0,1032,0,0,USA
835,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,35,#bce98d,communicating,communicate with somebody else,0,1822,6,6,USA
836,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,36,#e3dbc8,self_restraint,have self-control -- like when you stop yourself from doing something you shouldn't do,0,6384,2,2,USA
837,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,37,#84eced,desires,have desires -- like when you really want something,0,5119,0,0,USA
838,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,38,#f3c5fa,safe,feel safe,0,1918,0,0,USA
839,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,39,#79e3f9,tired,feel tired,0,1081,0,0,USA
840,us_run_02b,us_run_02b_19,robot,us,34,female,yes_only,white,grad_degree,christianity_catholic,christianity_catholic,Research Associate,NA,40,#b5eaa1,thoughts,have thoughts,0,3970,4,4,USA
841,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,1,#97eca5,sounds,hear sounds,0,5237,6,6,USA
842,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,2,#d2dcee,conscious,be aware of things,0,1550,6,6,USA
843,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,3,#f3d0d9,pain,feel pain,0,3149,0,0,USA
844,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,4,#c2e9f5,free_will,decide what to do,0,2018,5,5,USA
845,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,5,#bae6c8,disrespected,get hurt feelings,0,2276,0,0,USA
846,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,6,#fddbd0,odors,smell things,0,1460,0,0,USA
847,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,7,#a7dcf9,desires,have desires -- like when you really want something,0,2671,0,0,USA
848,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,8,#5ef2da,recognizing,recognize somebody else,0,1928,5,5,USA
849,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,9,#f2e1bc,morality,know what's nice and what's mean,0,5439,5,5,USA
850,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,10,#aceab4,joy,feel joy,0,2433,0,0,USA
851,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,11,#8cf2c3,happy,feel happy,0,1511,0,0,USA
852,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,12,#d0e0c8,goal,have goals -- like when you're working hard to do something or make something happen,0,3389,3,3,USA
853,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,13,#bce98d,computations,do math,0,1863,6,6,USA
854,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,14,#94ebda,fear,feel scared,0,1528,0,0,USA
855,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,15,#e3df8e,depressed,feel sad,0,1645,0,0,USA
856,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,16,#d5d0fa,emo_recog,understand how somebody else is feeling,0,5469,2,2,USA
857,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,17,#bfd6fa,pride,feel proud,0,1907,0,0,USA
858,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,18,#79e3f9,seeing,see things,0,2142,6,6,USA
859,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,19,#cde8e2,embarrassed,feel embarrassed,0,1433,0,0,USA
860,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,20,#f2cdb9,beliefs,have beliefs -- like when you think something is true,0,6091,0,0,USA
861,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,21,#dedfa2,communicating,communicate with somebody else,0,2205,4,4,USA
862,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,22,#e3dbc8,thoughts,have thoughts,0,2035,1,1,USA
863,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,23,#b4dbe7,nauseated,feel sick -- like when you feel like you might throw up,0,2961,0,0,USA
864,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,24,#cae5a1,personality,have a personality -- like when someone is shy and somebody else is silly,0,4370,1,1,USA
865,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,25,#ead1ec,remembering,remember things,0,2138,6,6,USA
866,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,26,#84eced,safe,feel safe,0,2511,0,0,USA
867,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,27,#fdcc93,love,feel love,0,1042,0,0,USA
868,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,28,#b5eaa1,pleasure,feel pleasure -- like when something feels really good,0,1311,0,0,USA
869,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,29,#3eeaef,intentions,make plans,0,2655,1,1,USA
870,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,30,#e3d3af,guilt,feel guilty,0,1313,0,0,USA
871,us_run_02b,us_run_02b_20,robot,us,27,female,yes_only,asian_eastAsian,hs_diploma,none,none,Retail,NA,31,#f0d9a2,temperature,sense temperatures,0,2244,6,6,USA
